INCIDENT_NUMBER,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,DAY_OF_WEEK,HOUR,Lat,Long
242104803,,VANDALISM,B2,Thursday ,18,42.3286884418685,-71.07505043644409
242104847,,ASSAULT - SIMPLE,A1,Thursday ,21,42.35260187303594,-71.06448146038085
242032775,,INVESTIGATE PERSON,C11,Wednesday,0,42.29404831656315,-71.06052255155556
252108101,,VANDALISM,D14,Tuesday  ,22,42.349055123805314,-71.15235302394979
242105433,,INVESTIGATE PERSON,D14,Saturday ,22,42.343552212046525,-71.15340623379348
242105391,,SICK ASSIST,A15,Saturday ,18,42.37150750066398,-71.06129550072211
242105467,,ASSAULT - SIMPLE,B2,Sunday   ,1,42.314650950976365,-71.07448005858905
242013066,,INVESTIGATE PROPERTY,B3,Friday   ,23,42.27832754390702,-71.08506280404444
252086901,,HARASSMENT/ CRIMINAL HARASSMENT,E5,Tuesday  ,18,42.287093552591074,-71.14822128377165
252087091,,AUTO THEFT,C11,Tuesday  ,19,42.29755532959654,-71.05970910242573
252051057,,VANDALISM,A1,Tuesday  ,18,42.350644384242166,-71.06811583509898
242013321,,ASSAULT - AGGRAVATED,B3,Sunday   ,0,42.26857608597235,-71.09574825689415
242013320,,VAL - VIOLATION OF AUTO LAW,C11,Sunday   ,0,42.29878437850748,-71.06011997561453
242013304,,VANDALISM,B3,Saturday ,0,42.28688930296751,-71.09222990624654
242083375,,ASSAULT - SIMPLE,C11,Monday   ,1,42.30060543319038,-71.06126784500744
252085937,,BURGLARY - RESIDENTIAL,D4,Saturday ,0,42.342555870772095,-71.09807866771153
232070929,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,Sunday   ,2,42.29070004787308,-71.06991285246573
242092482,,ROBBERY,C11,Thursday ,0,42.315814524999226,-71.06233690341935
252071109,,HARASSMENT/ CRIMINAL HARASSMENT,D4,Wednesday,0,42.33954198983015,-71.06940876967543
242105669,,VERBAL DISPUTE,C11,Sunday   ,19,42.31782477833016,-71.06069510811375
242105556,,ASSAULT - SIMPLE,B2,Sunday   ,1,42.32866283555609,-71.08563401183545
242105227,,ASSAULT - SIMPLE,B2,Saturday ,0,42.31472024756072,-71.06654088879718
242105422,,ASSAULT - AGGRAVATED,C11,Saturday ,21,42.30952876063863,-71.06895291912844
242105485,,INVESTIGATE PERSON,B2,Sunday   ,1,42.32351939874283,-71.07815792704719
242105446,,ASSAULT - AGGRAVATED,E5,Saturday ,23,42.28365950602081,-71.13793125040304
242105415,,VERBAL DISPUTE,A7,Saturday ,19,42.38783614504704,-71.01203797794051
242105690,,VERBAL DISPUTE,B2,Sunday   ,21,42.3264396301492,-71.07577307525501
242105709,,INVESTIGATE PERSON,D14,Sunday   ,23,42.358115260727615,-71.12761368169879
242105484,,ASSAULT - SIMPLE,D14,Sunday   ,2,42.34644302488496,-71.14697953712465
252053283,,LARCENY SHOPLIFTING,E13,Tuesday  ,21,42.31193402820025,-71.11429090218205
242070730,,VANDALISM,E5,Tuesday  ,20,42.287002003911255,-71.12907308517363
242087786,,HARASSMENT/ CRIMINAL HARASSMENT,B2,Monday   ,0,42.310891702662616,-71.08322396369726
242105670,,INVESTIGATE PERSON,E5,Sunday   ,19,42.26343650263448,-71.15362357052823
242105655,,VERBAL DISPUTE,B2,Sunday   ,18,42.31297722241907,-71.07499278445057
242105708,,ASSAULT - SIMPLE,D14,Monday   ,0,42.3610799236219,-71.13271534268024
242105481,,INVESTIGATE PERSON,B2,Sunday   ,2,42.31788176047196,-71.08911975066073
242105401,,INVESTIGATE PERSON,D4,Saturday ,18,42.33740280976917,-71.08221532704493
242105395,,VERBAL DISPUTE,E18,Saturday ,18,42.285458828993946,-71.1180266665572
242105420,,VERBAL DISPUTE,C6,Saturday ,21,42.326921121085576,-71.05841860765418
242105195,,VERBAL DISPUTE,A7,Saturday ,0,42.38399468732492,-71.01971251604417
242092725,,VANDALISM,D14,Wednesday,20,42.34905600030505,-71.15049849975023
242052303,,LARCENY THEFT FROM BUILDING,D4,Wednesday,0,42.33954198983015,-71.06940876967543
242052094,,THREATS TO DO BODILY HARM,B3,Tuesday  ,0,42.28482576580487,-71.09137368938802
252042853,,ASSAULT - SIMPLE,C6,Thursday ,0,42.3280996604115,-71.06321676048991
242052055,,PROPERTY - FOUND,B3,Tuesday  ,0,42.28405587837074,-71.09045321700486
242052263,,ASSAULT - SIMPLE,C11,Tuesday  ,19,42.300809993615154,-71.06705066034469
262021046,,AUTO THEFT,A7,Tuesday  ,20,42.381325051436406,-71.02804009577999
252060645,,HARASSMENT/ CRIMINAL HARASSMENT,A15,Friday   ,21,42.3785094304596,-71.05817759929762
242011913,,INVESTIGATE PERSON,B3,Monday   ,21,42.28623708270512,-71.07768279210775
252064546,,AUTO THEFT,B2,Wednesday,20,42.31696649906327,-71.08254057648374
252064405,,INVESTIGATE PERSON,D4,Wednesday,1,42.33954198983015,-71.06940876967543
252020258,,AUTO THEFT,E18,Thursday ,21,42.28074204576731,-71.11779286539839
242010030,,BURGLARY - RESIDENTIAL,D4,Tuesday  ,1,42.33954198983015,-71.06940876967543
242052230,,VAL - OPERATING AFTER REV/SUSP.,A7,Tuesday  ,19,42.3754698301692,-71.03730221130624
242052246,,TOWED MOTOR VEHICLE,D14,Tuesday  ,20,42.34866488366905,-71.13885317888634
242052229,,HARASSMENT/ CRIMINAL HARASSMENT,E13,Tuesday  ,19,42.31069446457776,-71.11468072182777
242052667,,VANDALISM,A7,Sunday   ,2,42.38815403791431,-71.00649697096843
252087915,,ROBBERY,B3,Friday   ,19,42.29576380381549,-71.08756001916733
242030613,,DISTURBING THE PEACE/ DISORDERLY CONDUCT/ GATHERING CAUSING ANNOYANCE/ NOISY PAR,A1,Tuesday  ,18,42.35074197291232,-71.06006134581432
242052419,,THREATS TO DO BODILY HARM,B2,Wednesday,0,42.30638315863611,-71.0843563469392
242052562,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A15,Wednesday,18,42.376631668132326,-71.05593195497872
242071092,,SICK ASSIST,B2,Thursday ,1,42.333591012441175,-71.1117563605434
242084620,,INVESTIGATE PERSON,E5,Thursday ,19,42.287433272138735,-71.12510301527003
242052171,,INVESTIGATE PROPERTY,B2,Tuesday  ,0,42.32866283555609,-71.08563401183545
242052207,,VAL - OPERATING AFTER REV/SUSP.,E13,Tuesday  ,18,42.30395603128024,-71.10763000705013
242052209,,VANDALISM,C11,Tuesday  ,18,42.31179730787674,-71.05833463466116
242052315,,INVESTIGATE PROPERTY,B2,Wednesday,0,42.32188452678772,-71.08306612138695
242052308,,HARASSMENT/ CRIMINAL HARASSMENT,B2,Tuesday  ,20,42.3163385506192,-71.06879992277875
242052629,,LARCENY SHOPLIFTING,D4,Wednesday,21,42.34496728455054,-71.0638222387923
242052643,,M/V ACCIDENT - OTHER,B2,Wednesday,22,42.3036504502254,-71.09129165386972
242052611,,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,C6,Wednesday,20,42.33260397616708,-71.07202405807425
242052501,,FRAUD - CREDIT CARD / ATM FRAUD,C11,Wednesday,0,42.29755532959654,-71.05970910242573
242052356,,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,Tuesday  ,18,42.33954198983015,-71.06940876967543
262014109,,SICK ASSIST,A1,Wednesday,1,42.36173448116128,-71.06386593059307
242065038,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,Monday   ,20,42.35680296462927,-71.06043002760163
242065088,,LARCENY THEFT FROM BUILDING,C6,Monday   ,23,42.34128750439044,-71.05467932649397
262020306,,VANDALISM,B2,Wednesday,0,42.318522948721046,-71.06865845549133
252003729,,ROBBERY,A1,Tuesday  ,18,42.35512339036803,-71.06087979851635
252087244,,THREATS TO DO BODILY HARM,B3,Wednesday,0,42.27166144598919,-71.09953381947697
242077141,,VANDALISM,E5,Monday   ,20,42.287093552591074,-71.14822128377165
242006546,,INVESTIGATE PROPERTY,B3,Wednesday,22,42.29389648357483,-71.08451577163302
242065023,,PROPERTY - LOST/ MISSING,C6,Monday   ,19,42.34128750439044,-71.05467932649397
242064990,,M/V ACCIDENT - PROPERTY DAMAGE,D4,Monday   ,18,42.33954198983015,-71.06940876967543
242064994,,INVESTIGATE PROPERTY,A15,Monday   ,18,42.376631668132326,-71.05593195497872
242065098,,INVESTIGATE PROPERTY,B3,Tuesday  ,0,42.288162232146966,-71.07362756986319
252061273,,ASSAULT - AGGRAVATED,A7,Sunday   ,23,42.38476096581708,-71.01260596278274
242010502,,VERBAL DISPUTE,D4,Thursday ,0,42.33676619322655,-71.08205121963285
242102935,,VERBAL DISPUTE,A7,Thursday ,20,42.37638326112787,-71.0312410342379
242102930,,VERBAL DISPUTE,A7,Thursday ,19,42.37950444013032,-71.02857704984493
242102926,,INVESTIGATE PERSON,B3,Thursday ,20,42.29549222535339,-71.08587039564563
242102083,,VERBAL DISPUTE,B2,Monday   ,23,42.31800305878905,-71.06480529383727
242102032,,VERBAL DISPUTE,A7,Monday   ,18,42.3866537916102,-71.01391171764524
242102022,,VERBAL DISPUTE,B3,Monday   ,18,42.2969161205756,-71.08363893954082
242102036,,VERBAL DISPUTE,D4,Monday   ,18,42.33967500083305,-71.08293250184894
242102056,,INVESTIGATE PERSON,B2,Monday   ,20,42.32814396500977,-71.09699596578157
242065078,,INVESTIGATE PROPERTY,E13,Monday   ,23,42.32133812431726,-71.09924422815595
242065096,,LARCENY ALL OTHERS,B2,Tuesday  ,1,42.31349598854223,-71.07951200423994
242065046,,LIQUOR/ALCOHOL - DRINKING IN PUBLIC,A7,Monday   ,21,42.37544753324907,-71.0392748168721
242064909,,PROPERTY - LOST/ MISSING,D4,Monday   ,0,42.33954198983015,-71.06940876967543
242064862,,THREATS TO DO BODILY HARM,D14,Wednesday,18,42.34905600030505,-71.15049849975023
242009903,,BURGLARY - RESIDENTIAL,C11,Tuesday  ,1,42.29681872821475,-71.05656120668543
262010833,,SICK ASSIST,A1,Saturday ,0,42.361927917649446,-71.07081973558718
242078350,,INVESTIGATE PERSON,A1,Saturday ,0,42.35721566830635,-71.04995105452366
242101734,,VERBAL DISPUTE,B3,Sunday   ,18,42.27133005275698,-71.08299865022084
252024999,,THREATS TO DO BODILY HARM,D4,Sunday   ,20,42.33936768118277,-71.07035466731526
252016101,,HARASSMENT/ CRIMINAL HARASSMENT,C11,Thursday ,0,42.29755532959654,-71.05970910242573
252084079,,TOWED MOTOR VEHICLE,A7,Sunday   ,18,42.38012322676622,-71.03863130472446
252106278,,VERBAL DISPUTE,A1,Wednesday,0,42.34788340538768,-71.06437687966755
242048302,,INVESTIGATE PERSON,A1,Wednesday,22,42.35521624826938,-71.06012863469122
262011054,,VERBAL DISPUTE,A1,Saturday ,22,42.35633323663546,-71.05440282341449
242055243,,LARCENY ALL OTHERS,B2,Wednesday,0,42.320469792114494,-71.071619500622
242055023,,ASSAULT - SIMPLE,B2,Thursday ,21,42.32925904804332,-71.08482402072941
242055301,,VERBAL DISPUTE,E13,Friday   ,19,42.31548515042034,-71.10615496445025
262003249,,SICK ASSIST,B2,Monday   ,18,42.3350621776333,-71.0931678123782
242055338,,ASSAULT - SIMPLE,D14,Friday   ,22,42.353433837187765,-71.13786355191223
242055312,,PROPERTY - LOST/ MISSING,D4,Wednesday,23,42.33954198983015,-71.06940876967543
242055067,,VAL - VIOLATION OF AUTO LAW,E18,Friday   ,1,42.27531311497116,-71.11587797694025
242054902,,VANDALISM,A7,Wednesday,21,42.37051390084636,-71.04045517513495
242055003,,LARCENY ALL OTHERS,A1,Thursday ,19,42.35493602692145,-71.05976994031103
242055522,,ASSAULT - AGGRAVATED,A1,Saturday ,20,42.35428377241487,-71.06380403747467
242055563,,SICK ASSIST,D14,Saturday ,23,42.35482075634228,-71.16958756823541
242101744,,INVESTIGATE PERSON,B3,Sunday   ,19,42.28810361659957,-71.0915333505867
242101774,,INVESTIGATE PERSON,D14,Sunday   ,21,42.34826232939884,-71.15745777726578
242101733,,VERBAL DISPUTE,C6,Sunday   ,18,42.33930415714224,-71.05160423007139
242101810,,VERBAL DISPUTE,B3,Sunday   ,23,42.29686162363138,-71.08584182950716
242102058,,VERBAL DISPUTE,E13,Monday   ,20,42.30307413067818,-71.11081856185268
242055327,,TOWED MOTOR VEHICLE,D14,Friday   ,20,42.36325302219989,-71.13220499220479
242055473,,AUTO THEFT - MOTORCYCLE / SCOOTER,C11,Friday   ,1,42.29755532959654,-71.05970910242573
242102557,,HARASSMENT/ CRIMINAL HARASSMENT,A7,Wednesday,18,42.36815917527981,-71.03438534506883
242102929,,INVESTIGATE PERSON,E5,Thursday ,20,42.287093552591074,-71.14822128377165
242102688,,SICK ASSIST,B3,Thursday ,2,42.27436375747761,-71.09136934954907
242102971,,VERBAL DISPUTE,C11,Thursday ,23,42.30175852716157,-71.07462979750593
242102685,,ASSAULT - SIMPLE,B2,Thursday ,2,42.3226211092516,-71.08431097415726
242103215,,HARASSMENT/ CRIMINAL HARASSMENT,B3,Friday   ,21,42.28282877480651,-71.09182490394709
242102284,,INVESTIGATE PERSON,C6,Monday   ,21,42.337159944010885,-71.04540523521047
242102364,,VAL - OPERATING W/O AUTHORIZATION LAWFUL,E18,Tuesday  ,23,42.25621592040215,-71.12401947329023
242102347,,VERBAL DISPUTE,D4,Tuesday  ,22,42.33744114436804,-71.08057671027895
242102353,,ASSAULT - SIMPLE,D14,Wednesday,0,42.357510602685046,-71.12996478864557
242102331,,ASSAULT - AGGRAVATED,B3,Tuesday  ,21,42.27419690216527,-71.10738224716263
242102652,,VERBAL DISPUTE,B2,Wednesday,21,42.32576899275443,-71.07245871216831
242102419,,THREATS TO DO BODILY HARM,B3,Wednesday,0,42.2969161205756,-71.08363893954082
242102676,,ASSAULT - SIMPLE,B2,Thursday ,0,42.3249232816322,-71.08069052582721
242055778,,TOWED MOTOR VEHICLE,B3,Sunday   ,20,42.29733659702026,-71.087296041594
242102357,,INVESTIGATE PERSON,B3,Wednesday,0,42.27064205482625,-71.09587907849917
242102327,,VERBAL DISPUTE,B3,Tuesday  ,21,42.290301034129776,-71.08399202971958
242102306,,VERBAL DISPUTE,C11,Tuesday  ,19,42.298508502016205,-71.0678695585154
242093233,,VANDALISM,A7,Friday   ,18,42.381325051436406,-71.02804009577999
242006519,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,Wednesday,20,42.33546812548205,-71.04489149473773
242035585,,INVESTIGATE PERSON,E5,Thursday ,22,42.287093552591074,-71.14822128377165
242052437,,INJURY BICYCLE NO M/V INVOLVED,E13,Wednesday,0,42.31061759170894,-71.10340196127228
242097244,,DEATH INVESTIGATION,C6,Saturday ,1,42.3418239544534,-71.05550302177589
252022117,,HARASSMENT/ CRIMINAL HARASSMENT,C11,Thursday ,21,42.2822120704803,-71.05556153648797
252015269,,VAL - VIOLATION OF AUTO LAW,A7,Tuesday  ,18,42.37109814285005,-71.03686142335414
242077946,,VANDALISM,E18,Tuesday  ,0,42.26142083927737,-71.10199751770134
242055098,,MISSING PERSON - LOCATED,B3,Thursday ,18,42.28339069344123,-71.0738862780023
242055436,,LARCENY THEFT FROM BUILDING,B3,Friday   ,21,42.28482576580487,-71.09137368938802
242102316,,MISSING PERSON - NOT REPORTED - LOCATED,D14,Tuesday  ,20,42.3440726595566,-71.16409790967255
242102319,,ASSAULT - AGGRAVATED,B2,Tuesday  ,20,42.318629257794896,-71.07271364642999
242102361,,VERBAL DISPUTE,C11,Wednesday,1,42.30497365532596,-71.06134411800075
242102367,,ASSAULT - SIMPLE,D4,Wednesday,2,42.34635376704517,-71.0762378541931
242101818,,VERBAL DISPUTE,B3,Monday   ,1,42.276930855950646,-71.08631705983208
242104570,,VERBAL DISPUTE,B3,Wednesday,23,42.27855983805538,-71.09199697424748
242104540,,VERBAL DISPUTE,B3,Wednesday,20,42.29576380381549,-71.08756001916733
242104517,,VERBAL DISPUTE,A7,Wednesday,18,42.36856801861524,-71.04121708085367
242104547,,VERBAL DISPUTE,C11,Wednesday,20,42.29380964120642,-71.07001148286703
242104555,,VERBAL DISPUTE,B3,Wednesday,21,42.27934055280958,-71.0913050499845
242104522,,VERBAL DISPUTE,B2,Wednesday,18,42.31359795493139,-71.09039945625992
242055583,,ASSAULT - SIMPLE,E13,Sunday   ,2,42.31624018886029,-71.1126701066929
242055532,,MISSING PERSON - NOT REPORTED - LOCATED,C11,Saturday ,21,42.30422175471674,-71.0791845947074
232090663,,INVESTIGATE PERSON,B3,Wednesday,1,42.27662690430412,-71.08123972729365
242055307,,VERBAL DISPUTE,E5,Friday   ,19,42.25784060234359,-71.14813948177282
242055332,,HARASSMENT/ CRIMINAL HARASSMENT,B2,Friday   ,21,42.312750307068974,-71.0938873579778
242055321,,INVESTIGATE PERSON,A1,Friday   ,20,42.35428377241487,-71.06380403747467
242055360,,ROBBERY,B3,Friday   ,23,42.28482576580487,-71.09137368938802
252081446,,SICK ASSIST - DRUG RELATED ILLNESS,A1,Saturday ,21,42.35110202802513,-71.05735186002936
242055318,,M/V ACCIDENT - PROPERTY DAMAGE,C11,Friday   ,20,42.29610799046228,-71.0613650468685
242055216,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,Friday   ,2,42.29755532959654,-71.05970910242573
242055313,,INVESTIGATE PERSON,B2,Wednesday,0,42.315341729021455,-71.07751958128809
242055250,,LARCENY THEFT FROM BUILDING,B2,Wednesday,0,42.33446793573774,-71.08655064385623
242054988,,VAL - VIOLATION OF AUTO LAW,A7,Thursday ,18,42.37081804670241,-71.03929078135145
242055180,,LARCENY THEFT FROM MV - NON-ACCESSORY,D14,Thursday ,22,42.34905600030505,-71.15049849975023
232097171,,ROBBERY,A1,Wednesday,19,42.34799065106291,-71.06257299940742
232080692,,WARRANT ARREST - BOSTON WARRANT (MUST BE SUPPLEMENTAL),C6,Thursday ,20,42.32557398190772,-71.05248129593957
232080733,,LARCENY THEFT OF BICYCLE,D4,Thursday ,23,42.34439568415441,-71.08632016344815
232080708,,M/V ACCIDENT - PROPERTY DAMAGE,E5,Thursday ,21,42.26866683594182,-71.14904534332676
242086314,,VANDALISM,D4,Wednesday,18,42.33596846722514,-71.08129856469681
232080564,,M/V ACCIDENT - INVOLVING BICYCLE - NO INJURY,D4,Wednesday,18,42.33954198983015,-71.06940876967543
232080670,,LARCENY SHOPLIFTING,B2,Thursday ,18,42.33330170452234,-71.0818167495313
232080671,,INVESTIGATE PROPERTY,C11,Thursday ,0,42.29755532959654,-71.05970910242573
232081271,,HARASSMENT/ CRIMINAL HARASSMENT,C11,Friday   ,19,42.29755532959654,-71.05970910242573
232081015,,HARASSMENT/ CRIMINAL HARASSMENT,E13,Friday   ,20,42.309718567672725,-71.10429431787648
252066309,,FRAUD - CREDIT CARD / ATM FRAUD,C11,Saturday ,0,42.29755532959654,-71.05970910242573
232081328,,SICK/INJURED/MEDICAL - PERSON,E18,Saturday ,23,42.25843097370178,-71.1158628930169
242055333,,VERBAL DISPUTE,A15,Friday   ,21,42.3787591988497,-71.05598086096039
242055041,,THREATS TO DO BODILY HARM,A7,Thursday ,23,42.381325051436406,-71.02804009577999
232080626,,FRAUD - WIRE,D4,Sunday   ,0,42.33954198983015,-71.06940876967543
232080548,,LARCENY SHOPLIFTING,D4,Wednesday,18,42.33954198983015,-71.06940876967543
232080738,,MISSING PERSON - LOCATED,C11,Thursday ,23,42.30344073232919,-71.06674607633853
242104239,,VERBAL DISPUTE,D4,Tuesday  ,0,42.33438721461607,-71.07958851631868
242104226,,THREATS TO DO BODILY HARM,A1,Tuesday  ,18,42.36132479767663,-71.0524355276211
242104310,,VERBAL DISPUTE,B3,Wednesday,2,42.27277290393408,-71.07725240654449
242104261,,VERBAL DISPUTE,B2,Tuesday  ,20,42.32274490947883,-71.07799077188976
232101744,,LICENSE PREMISE VIOLATION,A7,Thursday ,21,42.37757302269145,-71.02985538187083
242104571,,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,B2,Wednesday,23,42.322813517960775,-71.08685351704548
242104560,,SICK ASSIST,A7,Wednesday,21,42.36972343326256,-71.0336675129016
240616835,,ASSAULT - AGGRAVATED,A7,Wednesday,0,42.39214602839011,-71.0089392217843
242104580,,LARCENY THEFT FROM BUILDING,B2,Thursday ,1,42.3264396301492,-71.07577307525501
242104541,,VERBAL DISPUTE,C11,Wednesday,20,42.29158203179341,-71.06034340957656
242103799,,ASSAULT - AGGRAVATED,A15,Sunday   ,21,42.37915428373933,-71.06022431216543
242103965,,VERBAL DISPUTE,D14,Monday   ,18,42.34826232939884,-71.15745777726578
242104274,,THREATS TO DO BODILY HARM,B3,Tuesday  ,20,42.28810361659957,-71.0915333505867
242104270,,ASSAULT - SIMPLE,B3,Tuesday  ,20,42.29231411815459,-71.07912028747151
242071661,,ROBBERY,E5,Friday   ,21,42.28642834989435,-71.1542727771591
242104296,,ASSAULT - AGGRAVATED,B2,Wednesday,0,42.30565415158864,-71.08186812286667
242054979,,AUTO THEFT - MOTORCYCLE / SCOOTER,E13,Thursday ,18,42.309718567672725,-71.10429431787648
252064540,,INVESTIGATE PROPERTY,B2,Wednesday,20,42.31150724393295,-71.07466948088918
242055008,,LARCENY SHOPLIFTING,A7,Thursday ,20,42.3759446849024,-71.0391178560308
232080661,,M/V - LEAVING SCENE - PERSONAL INJURY,C11,Thursday ,0,42.29755532959654,-71.05970910242573
232080625,,ASSAULT - SIMPLE,D4,Thursday ,18,42.3473097976345,-71.0791516658207
242065292,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,Sunday   ,0,42.29755532959654,-71.05970910242573
242065386,,SICK ASSIST,A1,Tuesday  ,22,42.36033275912946,-71.05217289800237
252004312,,AUTO THEFT,E5,Thursday ,19,42.287093552591074,-71.14822128377165
242065351,,LARCENY ALL OTHERS,D4,Tuesday  ,19,42.33954198983015,-71.06940876967543
242065324,,VERBAL DISPUTE,E5,Tuesday  ,18,42.26592583400591,-71.15212793491017
242065381,,MISSING PERSON - LOCATED,B2,Tuesday  ,22,42.33174951401267,-71.10958584418455
242072223,,DISTURBING THE PEACE/ DISORDERLY CONDUCT/ GATHERING CAUSING ANNOYANCE/ NOISY PAR,A1,Sunday   ,20,42.36526298246644,-71.05835998423196
232081045,,SICK ASSIST - DRUG RELATED ILLNESS,A1,Friday   ,22,42.35408396605115,-71.0586359932009
232081226,,PROPERTY - LOST THEN LOCATED,C11,Saturday ,0,42.29755532959654,-71.05970910242573
232081048,,ASSAULT - SIMPLE,C11,Friday   ,22,42.29257647915884,-71.0717940591183
232081235,,HARASSMENT/ CRIMINAL HARASSMENT,B2,Saturday ,0,42.32866283555609,-71.08563401183545
232081138,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,Friday   ,18,42.29755532959654,-71.05970910242573
242055010,,FIRE REPORT,B3,Thursday ,20,42.29268947639087,-71.0770281294832
242054994,,FORGERY / COUNTERFEITING,C11,Thursday ,19,42.29848866154388,-71.06313294177963
242055293,,INVESTIGATE PERSON,A1,Friday   ,18,42.36001472945279,-71.04930410609757
252077723,,LARCENY PURSE SNATCH - NO FORCE,D4,Tuesday  ,22,42.33486613912242,-71.0785517957893
242055289,,SICK ASSIST - DRUG RELATED ILLNESS,A1,Friday   ,18,42.35649001595803,-71.06200898338527
242054892,,GRAFFITI,D4,Friday   ,23,42.33954198983015,-71.06940876967543
242055843,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,Monday   ,1,42.33234913250196,-71.09324099445529
242055798,,SICK ASSIST,C11,Sunday   ,20,42.30090968808207,-71.07425843202
242055774,,M/V ACCIDENT - OTHER,E13,Sunday   ,19,42.32564285901864,-71.10535788017806
262017764,,INVESTIGATE PERSON,D14,Monday   ,20,42.34731412569645,-71.13770455740506
242055834,,SICK ASSIST,E18,Monday   ,0,42.267429512590006,-71.10916903795612
